Light,Pressure,X,Y,Z
231,3025,0,-0.43,-9.1
231,3029,0,-0.43,-9.1
235,3040,0,-0.43,-9.06
235,3030,-0.04,-0.35,-9.14
235,3041,0,-0.43,-9.1
239,3024,0,-0.43,-9.18
236,3053,-0.04,-0.43,-9.14
231,3025,0,-0.43,-9.14
231,3053,-0.04,-0.43,-9.14
228,3034,0,-0.39,-9.14
235,3038,0,-0.39,-9.14
237,3038,0,-0.43,-9.06
236,3036,-0.04,-0.47,-9.14
229,3034,0,-0.43,-9.1
230,3047,-0.04,-0.43,-9.14
233,3057,0,-0.43,-9.06
230,3042,0,-0.39,-9.06
238,3037,-0.04,-0.43,-9.1
237,3062,0,-0.43,-9.14
239,3024,-0.04,-0.47,-9.14
230,3025,0,-0.43,-9.14
231,3024,0,-0.43,-9.1
235,3042,0,-0.47,-9.1
238,3026,0,-0.39,-9.1
239,3031,0,-0.43,-9.14
240,3051,0,-0.47,-9.18
236,3031,-0.04,-0.39,-9.14
237,3049,0,-0.39,-9.1
234,3034,0,-0.39,-9.1
232,3035,-0.04,-0.43,-9.1
238,3037,0,-0.39,-9.14
238,3043,0,-0.39,-9.02
239,3036,0,-0.43,-9.1
229,3035,0,-0.39,-9.1
229,3052,0,-0.39,-9.1
235,3056,-0.04,-0.43,-9.14
236,3056,-0.04,-0.39,-9.1
239,3052,0,-0.43,-9.14
236,3043,0,-0.47,-9.14
240,3029,0,-0.47,-9.14
238,3031,-0.04,-0.43,-9.1
235,3042,0,-0.39,-9.1
237,3040,0,-0.43,-9.1
240,3056,0,-0.39,-9.06
237,3031,-0.04,-0.47,-9.14
240,3031,-0.04,-0.43,-9.1
240,3045,0,-0.43,-9.14
235,3018,0,-0.43,-9.1
235,3027,0,-0.39,-9.14
239,3043,-0.04,-0.39,-9.1
240,3041,0,-0.43,-9.1
240,3035,-0.04,-0.43,-9.14
240,3045,0,-0.47,-9.14
236,3046,0,-0.39,-9.18
235,3035,0,-0.43,-9.14
229,3030,0,-0.43,-9.06
240,3039,0,-0.43,-9.18
240,3056,0,-0.39,-9.1
240,3061,0,-0.39,-9.1
240,3039,0,-0.43,-9.1
239,3047,0,-0.47,-9.14
238,3039,0,-0.43,-9.1
240,3027,-0.04,-0.43,-9.14
240,3038,0,-0.43,-9.06
240,3040,0,-0.47,-9.1
240,3035,0,-0.43,-9.1
237,3039,0,-0.43,-9.06
231,3036,0,-0.35,-9.14
239,3050,-0.04,-0.39,-9.06
237,3045,-0.04,-0.43,-9.1
235,3055,0,-0.39,-9.1
240,3033,0,-0.39,-9.14
238,3024,-0.04,-0.43,-9.1
235,3040,0,-0.43,-9.18
229,3031,-0.04,-0.43,-9.1
234,3041,-0.04,-0.39,-9.1
239,3055,0,-0.43,-9.06
240,3060,-0.04,-0.43,-9.1
240,3046,0,-0.47,-9.1
240,3029,0,-0.39,-9.1
233,3059,-0.04,-0.39,-9.1
233,3041,-0.04,-0.39,-9.1
237,3039,-0.04,-0.39,-9.18
238,3036,0,-0.43,-9.06
238,3046,0,-0.43,-9.1
241,3035,0,-0.39,-9.14
232,3041,0,-0.43,-9.18
234,3043,0,-0.39,-9.14
239,3051,0,-0.47,-9.06
239,3046,-0.04,-0.43,-9.1
239,3039,-0.04,-0.43,-9.1
240,3046,0,-0.47,-9.1
236,3049,-0.04,-0.39,-9.18
234,3039,0,-0.43,-9.1
230,3041,-0.04,-0.43,-9.14
237,3041,0,-0.43,-9.1
233,3050,-0.04,-0.39,-9.1
238,3049,0,-0.47,-9.14
235,3053,0,-0.47,-9.1
239,3046,-0.04,-0.39,-9.14
227,3024,0,-0.43,-9.1
229,3021,-0.04,-0.39,-9.1
235,3039,0,-0.39,-9.18
237,3031,0,-0.43,-9.1
237,3041,0,-0.43,-9.1
238,3047,0,-0.43,-9.14
231,3037,-0.04,-0.47,-9.1
235,3038,0,-0.47,-9.02
237,3056,0,-0.43,-9.14
234,3038,0,-0.39,-9.1
233,3041,0,-0.43,-9.1
240,3054,-0.04,-0.43,-9.1
234,3035,0,-0.39,-9.14
234,3023,0,-0.47,-9.14
230,3051,-0.04,-0.43,-9.1
235,3056,-0.04,-0.47,-9.1
237,3031,0,-0.39,-9.1
236,3052,0,-0.47,-9.1
229,3051,-0.04,-0.43,-9.18
237,3031,0,-0.39,-9.06
227,3038,-0.04,-0.43,-9.06
231,3030,0,-0.43,-9.1
231,3025,0,-0.43,-9.14
231,3031,-0.04,-0.43,-9.06
237,3040,0,-0.39,-9.1
237,3056,0,-0.35,-9.14
229,3029,0,-0.43,-9.1
235,3045,0,-0.47,-9.14
238,3031,0,-0.43,-9.1
234,3031,0,-0.39,-9.1
237,3041,0,-0.39,-9.1
240,3023,0,-0.47,-9.1
224,3013,0,-0.43,-9.18
230,3051,0,-0.43,-9.06
230,3053,0,-0.43,-9.1
230,3034,-0.04,-0.47,-9.1
239,3031,-0.04,-0.39,-9.14
240,3056,-0.04,-0.43,-9.06
228,3037,0,-0.43,-9.1
237,3024,0,-0.43,-9.14
229,3054,0,-0.39,-9.14
235,3043,-0.04,-0.43,-9.14
237,3041,0,-0.43,-9.1
240,3055,0,-0.47,-9.1
239,3034,0,-0.43,-9.1
237,3045,0,-0.43,-9.1
230,3042,0,-0.43,-9.1
231,3033,0,-0.39,-9.18
235,3034,0,-0.43,-9.14
234,3034,0,-0.39,-9.1
240,3047,0,-0.39,-9.14
240,3034,0,-0.47,-9.14
227,3038,0,-0.43,-9.1
233,3049,-0.04,-0.39,-9.02
233,3041,0,-0.47,-9.14
237,3035,0,-0.47,-9.14
239,3039,0,-0.43,-9.18
233,3034,-0.04,-0.39,-9.1
227,3026,0,-0.47,-9.1
231,3041,0,-0.43,-9.1
227,3039,0,-0.43,-9.14
238,3027,0,-0.39,-9.14
237,3036,-0.04,-0.39,-9.18
237,3045,0,-0.39,-9.1
239,3026,-0.04,-0.39,-9.18
231,3055,0,-0.43,-9.1
231,3059,0,-0.47,-9.14
234,3043,0,-0.47,-9.14
240,3039,0,-0.39,-9.1
239,3029,0,-0.47,-9.1
239,3043,0,-0.43,-9.1
238,3039,0,-0.39,-9.14
230,3047,0,-0.43,-9.14
237,3034,-0.04,-0.47,-9.1
237,3030,-0.04,-0.43,-9.14
239,3036,0,-0.43,-9.1
240,3034,-0.04,-0.39,-9.1
237,3037,0,-0.43,-9.1
227,3041,0,-0.47,-9.06
229,3041,0,-0.43,-9.14
235,3040,0,-0.43,-9.06
235,3030,-0.04,-0.43,-9.14
231,3049,0,-0.43,-9.14
239,3036,0,-0.43,-9.1
238,3046,0,-0.39,-9.14
235,3054,0,-0.39,-9.14
229,3045,0,-0.43,-9.14
234,3050,0,-0.43,-9.1
238,3054,-0.04,-0.39,-9.1
235,3041,0,-0.43,-9.1
236,3049,-0.04,-0.39,-9.1
237,3041,0,-0.39,-9.1
231,3035,-0.04,-0.35,-9.1
237,3050,0,-0.39,-9.14
238,3031,0,-0.43,-9.14
238,3055,0,-0.43,-9.1
236,3047,0,-0.43,-9.14
239,3056,0,-0.43,-9.1
231,3056,0,-0.43,-9.18
231,3045,-0.04,-0.43,-9.14
234,3053,0,-0.35,-9.1
236,3027,-0.04,-0.43,-9.14
239,3055,-0.04,-0.43,-9.1
240,3059,0,-0.51,-9.1
237,3027,-0.04,-0.43,-9.1
233,3022,-0.04,-0.43,-9.14
233,3056,-0.04,-0.43,-9.18
235,3042,-0.04,-0.43,-9.06
235,3049,0,-0.43,-9.18
236,3033,0,-0.43,-9.14
236,3038,0,-0.43,-9.14
239,3031,-0.04,-0.39,-9.1
231,3057,-0.04,-0.39,-9.1
238,3029,0,-0.43,-9.1
231,3035,-0.04,-0.43,-9.1
239,3054,0,-0.47,-9.14
238,3053,0,-0.43,-9.1
236,3056,0,-0.43,-9.1
231,3042,0,-0.43,-9.1
231,3047,0,-0.43,-9.1
233,3037,0,-0.43,-9.18
240,3039,0,-0.39,-9.14
238,3051,0,-0.39,-9.06
240,3052,0,-0.47,-9.1
236,3042,0,-0.39,-9.1
237,3045,-0.04,-0.43,-9.14
233,3039,0,-0.43,-9.14
233,3025,0,-0.47,-9.1
236,3047,-0.04,-0.39,-9.1
245,3030,-0.04,-0.39,-9.1
237,3029,0,-0.43,-9.14
238,3045,0,-0.43,-9.1
231,3035,0,-0.43,-9.14
237,3035,0,-0.47,-9.14
229,3029,-0.04,-0.43,-9.14
238,3037,0,-0.47,-9.14
240,3043,0,-0.47,-9.1
238,3041,0,-0.43,-9.06
231,3038,0,-0.39,-9.14
231,3029,0,-0.43,-9.14
230,3041,0,-0.43,-9.1
238,3051,0,-0.43,-9.14
240,3037,0,-0.39,-9.1
238,3030,0,-0.39,-9.1
235,3029,0,-0.51,-9.1
237,3051,-0.04,-0.43,-9.1
229,3036,0,-0.43,-9.1
238,3029,0,-0.39,-9.14
238,3037,-0.04,-0.39,-9.1
236,3038,0,-0.43,-9.18
237,3042,0,-0.43,-9.1
237,3056,0,-0.43,-9.1
230,3057,-0.04,-0.39,-9.14
236,3023,0,-0.39,-9.14
230,3035,0,-0.43,-9.14
239,3050,0,-0.43,-9.14
240,3043,0,-0.39,-9.18
236,3045,0,-0.39,-9.06
235,3047,-0.04,-0.43,-9.1
229,3056,0,-0.43,-9.1
237,3044,0,-0.43,-9.14
237,3025,0,-0.39,-9.06
238,3027,0,-0.43,-9.14
236,3044,0,-0.43,-9.1
240,3031,-0.04,-0.39,-9.1
229,3056,0,-0.39,-9.14
233,3039,0,-0.43,-9.1
238,3047,0,-0.43,-9.1
240,3041,0,-0.39,-9.1
238,3058,0,-0.39,-9.1
237,3031,0,-0.43,-9.1
233,3022,0,-0.43,-9.1
233,3066,0,-0.39,-9.06
233,3030,0,-0.43,-9.1
235,3057,0,-0.47,-9.14
236,3061,0,-0.47,-9.18
234,3029,-0.04,-0.39,-9.1
235,3031,0,-0.39,-9.14
230,3049,0,-0.43,-9.1
225,3029,-0.04,-0.43,-9.1
235,3037,0,-0.43,-9.06
237,3047,0,-0.43,-9.1
240,3055,0,-0.43,-9.18
235,3046,0.04,-0.43,-9.14
240,3054,0,-0.39,-9.1
229,3051,0,-0.43,-9.14
236,3056,-0.04,-0.43,-9.14
237,3053,-0.04,-0.39,-9.14
238,3056,0,-0.47,-9.1
239,3066,0,-0.47,-9.1
240,3049,-0.04,-0.39,-9.1
230,3056,-0.04,-0.47,-9.06
234,3027,0,-0.39,-9.14
238,3040,-0.04,-0.43,-9.1
235,3050,0,-0.43,-9.1
237,3066,0,-0.43,-9.14
240,3062,0,-0.43,-9.1
229,3037,-0.04,-0.43,-9.1
235,3053,0,-0.39,-9.1
230,3036,0,-0.39,-9.14
235,3061,0,-0.43,-9.1
233,3056,-0.04,-0.43,-9.14
237,3039,-0.04,-0.47,-9.14
227,3056,-0.04,-0.47,-9.14
235,3027,0,-0.39,-9.14
229,3056,0,-0.43,-9.14
235,3051,0,-0.43,-9.1
237,3069,-0.04,-0.47,-9.1
234,3041,0,-0.43,-9.14
238,3055,0,-0.47,-9.18
235,3052,-0.04,-0.39,-9.1
231,3050,-0.04,-0.43,-9.14
235,3042,0,-0.39,-9.1
238,3050,0,-0.39,-9.14
238,3046,-0.04,-0.39,-9.14
237,3039,-0.04,-0.39,-9.06
238,3042,0,-0.39,-9.1
229,3051,0,-0.43,-9.1
235,3037,0,-0.47,-9.1
231,3041,-0.04,-0.39,-9.14
235,3055,0,-0.43,-9.1
238,3045,0,-0.43,-9.1
239,3051,-0.04,-0.43,-9.1
234,3042,0,-0.43,-9.14
230,3043,-0.04,-0.43,-9.14
231,3035,-0.04,-0.39,-9.14
233,3052,-0.04,-0.43,-9.1
238,3056,-0.04,-0.39,-9.06
236,3058,0,-0.43,-9.06
239,3036,-0.04,-0.43,-9.1
223,3041,0,-0.39,-9.14
231,3035,0,-0.47,-9.1
237,3051,0,-0.39,-9.18
240,3055,-0.04,-0.47,-9.1
240,3047,0,-0.43,-9.1
237,3059,0,-0.47,-9.1
232,3028,0,-0.47,-9.14
231,3030,0,-0.39,-9.14
240,3035,0,-0.43,-9.14
238,3061,0,-0.43,-9.14
239,3030,0,-0.39,-9.1
238,3050,0,-0.47,-9.1
227,3046,0,-0.43,-9.1
235,3045,0,-0.43,-9.1
231,3056,0,-0.43,-9.1
234,3047,0,-0.47,-9.1
240,3049,0,-0.43,-9.1
242,3039,-0.04,-0.35,-9.1
224,3044,0,-0.43,-9.1
240,3033,0,-0.43,-9.1
234,3043,-0.04,-0.43,-9.14
237,3045,0,-0.43,-9.1
239,3060,0,-0.43,-9.14
238,3056,-0.04,-0.43,-9.18
240,3050,0,-0.39,-9.1
237,3040,0,-0.39,-9.14
232,3029,0,-0.39,-9.14
234,3056,0,-0.43,-9.1
238,3049,-0.04,-0.39,-9.06
239,3056,0,-0.43,-9.06
239,3062,0,-0.35,-9.1
238,3061,0,-0.43,-9.1
233,3053,-0.04,-0.39,-9.14
237,3051,0,-0.43,-9.1
232,3050,0,-0.39,-9.1
236,3043,0,-0.43,-9.14
238,3042,-0.04,-0.43,-9.1
239,3038,0,-0.39,-9.1
235,3042,0,-0.43,-9.14
231,3042,0,-0.39,-9.14
235,3035,0,-0.43,-9.1
240,3050,0,-0.47,-9.1
238,3056,-0.04,-0.39,-9.1
233,3049,0,-0.43,-9.14
239,3061,0,-0.43,-9.06
231,3030,0,-0.39,-9.06
237,3038,0,-0.43,-9.18
240,3051,0,-0.43,-9.14
240,3056,0.04,-0.43,-9.06
238,3051,0,-0.47,-9.14
237,3034,0,-0.39,-9.14
227,3027,0,-0.43,-9.1
235,3031,0,-0.39,-9.06
238,3056,0,-0.39,-9.14
235,3051,0,-0.39,-9.18
239,3039,-0.04,-0.39,-9.14
238,3050,-0.04,-0.43,-9.14
230,3044,0,-0.47,-9.14
235,3053,0,-0.47,-9.14
233,3071,0,-0.39,-9.18
236,3047,0,-0.43,-9.18
235,3051,0,-0.43,-9.1
239,3047,-0.04,-0.43,-9.1
230,3051,0,-0.47,-9.1
234,3054,-0.04,-0.43,-9.14
234,3055,0,-0.43,-9.1
235,3034,-0.04,-0.43,-9.14
238,3034,-0.04,-0.43,-9.1
240,3052,0,-0.51,-9.14
240,3038,0,-0.43,-9.14
231,3051,0,-0.39,-9.06
231,3056,0,-0.43,-9.06
235,3034,0,-0.39,-9.1
237,3043,0,-0.43,-9.14
238,3038,0,-0.47,-9.1
238,3038,0,-0.43,-9.14
229,3041,0,-0.47,-9.1
233,3039,0,-0.39,-9.18
239,3034,0,-0.43,-9.1
234,3039,0,-0.43,-9.06
238,3031,-0.04,-0.39,-9.18
240,3031,-0.04,-0.39,-9.14
229,3045,0,-0.43,-9.1
237,3037,0,-0.43,-9.1
231,3055,0,-0.43,-9.14
234,3039,0,-0.39,-9.06
238,3049,0,-0.39,-9.06
238,3036,0,-0.39,-9.1
230,3045,0,-0.39,-9.1
237,3039,0,-0.43,-9.14
228,3033,0,-0.51,-9.06
234,3039,-0.04,-0.39,-9.1
240,3035,0,-0.47,-9.14
240,3042,0,-0.47,-9.1
241,3042,0,-0.47,-9.1
234,3043,-0.04,-0.39,-9.18
234,3059,0,-0.43,-9.02
235,3052,-0.04,-0.43,-9.18
240,3046,0.04,-0.43,-9.1
239,3056,0,-0.43,-9.1
239,3031,-0.04,-0.43,-9.18
230,3043,-0.04,-0.47,-9.1
237,3049,0,-0.39,-9.1
237,3053,0,-0.43,-9.06
235,3054,0,-0.43,-9.1
235,3056,0,-0.43,-9.14
239,3045,-0.04,-0.43,-9.14
230,3057,0,-0.43,-9.14
233,3056,0,-0.43,-9.14
236,3047,0,-0.39,-9.1
237,3055,0,-0.47,-9.06
239,3054,-0.04,-0.39,-9.1
239,3056,0,-0.47,-9.18
234,3042,0,-0.43,-9.14
239,3055,0,-0.47,-9.1
231,3040,0,-0.39,-9.14
236,3053,0,-0.43,-9.14
243,3029,0,-0.47,-9.14
241,3066,-0.04,-0.43,-9.1
240,3035,0,-0.43,-9.1
238,3040,0,-0.43,-9.1
237,3023,0,-0.43,-9.1
240,3024,0,-0.43,-9.14
239,3056,0,-0.47,-9.18
238,3044,0,-0.43,-9.1
240,3062,0,-0.47,-9.14
236,3051,0,-0.39,-9.14
231,3065,0,-0.47,-9.14
235,3056,0,-0.43,-9.1
238,3041,0,-0.43,-9.1
239,3056,0,-0.47,-9.1
241,3056,-0.04,-0.43,-9.14
234,3047,-0.04,-0.47,-9.1
236,3065,0,-0.39,-9.14
231,3060,0,-0.43,-9.14
237,3024,0,-0.39,-9.06
240,3050,0,-0.39,-9.1
237,3040,0,-0.39,-9.1
231,3042,-0.04,-0.47,-9.1
240,3050,0,-0.43,-9.1
231,3034,-0.04,-0.43,-9.1
238,3056,0,-0.43,-9.14
240,3062,-0.04,-0.39,-9.18
238,3058,0,-0.43,-9.1
241,3045,0,-0.43,-9.14
236,3041,-0.04,-0.47,-9.18
233,3043,-0.04,-0.43,-9.18
235,3047,0,-0.47,-9.1
240,3059,0,-0.39,-9.1
239,3047,-0.04,-0.39,-9.14
239,3049,0,-0.43,-9.14
229,3037,0,-0.39,-9.1
231,3067,-0.04,-0.39,-9.1
239,3038,0,-0.43,-9.1
237,3055,0,-0.43,-9.14
235,3045,0,-0.43,-9.14
240,3056,0,-0.43,-9.14
229,3040,0,-0.39,-9.1
233,3055,-0.04,-0.47,-9.1
233,3057,0,-0.47,-9.1
237,3039,0.04,-0.39,-9.06
237,3037,-0.04,-0.43,-9.1
239,3050,0,-0.43,-9.14
230,3045,0,-0.43,-9.1
239,3050,0,-0.39,-9.14
233,3056,-0.04,-0.39,-9.1
237,3046,-0.04,-0.43,-9.1
237,3039,-0.04,-0.43,-9.1
237,3056,0,-0.47,-9.14
240,3042,0,-0.43,-9.1
235,3044,0,-0.43,-9.1
234,3042,0,-0.39,-9.14
237,3034,-0.04,-0.47,-9.1
240,3056,0,-0.43,-9.1
240,3034,0,-0.43,-9.1
239,3035,0,-0.39,-9.14
232,3041,0,-0.43,-9.18
237,3044,0,-0.43,-9.14
239,3042,-0.04,-0.43,-9.14
239,3042,0,-0.39,-9.06
239,3049,0,-0.43,-9.14
240,3041,0,-0.43,-9.14
229,3031,0,-0.39,-9.1
237,3038,0,-0.43,-9.06
235,3036,0,-0.43,-9.1
235,3054,0,-0.43,-9.1
238,3056,0,-0.43,-9.14
240,3035,-0.04,-0.39,-9.06
234,3056,0,-0.39,-9.1
231,3046,0,-0.43,-9.14
237,3040,0,-0.39,-9.1
237,3055,-0.04,-0.35,-9.14
238,3031,0,-0.43,-9.02
208,3045,0,-0.39,-9.22
221,3042,0,-0.39,-9.14
226,3043,0,-0.43,-9.14
231,3047,-0.04,-0.43,-9.1
236,3038,0,-0.43,-9.14
236,3042,-0.04,-0.43,-9.18
237,3037,0,-0.39,-9.06
236,3049,0,-0.43,-9.1
226,3078,-0.04,-0.35,-9.1
229,3057,0,-0.47,-9.14
235,3061,0,-0.43,-9.1
237,3054,0,-0.39,-9.14
235,3061,0,-0.39,-9.14
231,3055,0,-0.43,-9.22
226,3050,0,-0.39,-9.1
232,3057,0,-0.43,-9.14
230,3043,0,-0.43,-9.1
233,3047,0,-0.47,-9.1
234,3037,0,-0.43,-9.14
227,3056,0,-0.43,-9.1
236,3055,0,-0.39,-9.1
226,3056,0,-0.43,-9.1
231,3049,0,-0.43,-9.1
235,3056,0,-0.43,-9.14
236,3041,0,-0.43,-9.1
227,3049,-0.04,-0.39,-9.14
229,3058,0,-0.43,-9.14
230,3044,0,-0.47,-9.14
235,3055,0,-0.43,-9.14
234,3059,0,-0.39,-9.1
231,3057,0,-0.43,-9.1
234,3056,0,-0.51,-9.1
227,3056,-0.04,-0.43,-9.14
231,3042,-0.04,-0.43,-9.14
235,3056,-0.04,-0.39,-9.1
237,3060,0,-0.43,-9.1
234,3061,-0.04,-0.39,-9.14
234,3066,0,-0.47,-9.14
229,3063,0,-0.43,-9.1
234,3046,-0.04,-0.43,-9.1
233,3039,0,-0.35,-9.1
228,3044,-0.04,-0.47,-9.1
234,3069,0,-0.43,-9.14
226,3056,0,-0.43,-9.1
233,3059,-0.04,-0.39,-9.06
238,3047,0,-0.43,-9.06
234,3037,-0.04,-0.47,-9.14
238,3058,0,-0.43,-9.14
236,3046,0,-0.47,-9.1
230,3050,0,-0.47,-9.14
229,3058,0,-0.43,-9.18
234,3056,0,-0.47,-9.1
231,3062,-0.04,-0.39,-9.1
237,3063,-0.04,-0.43,-9.1
233,3046,0,-0.43,-9.14
229,3047,0,-0.43,-9.18
229,3047,0,-0.47,-9.14
231,3053,0,-0.43,-9.1
236,3066,-0.04,-0.43,-9.14
234,3059,0,-0.47,-9.14
226,3043,-0.04,-0.43,-9.14
231,3040,-0.04,-0.47,-9.1
231,3055,-0.04,-0.39,-9.06
236,3051,-0.04,-0.43,-9.1
236,3059,0,-0.43,-9.1
230,3056,0,-0.43,-9.14
229,3038,-0.04,-0.43,-9.1
225,3039,0,-0.43,-9.18
233,3049,0,-0.47,-9.1
236,3059,0,-0.47,-9.06
235,3048,-0.04,-0.39,-9.14
237,3039,-0.04,-0.47,-9.1
234,3044,0,-0.43,-9.14
228,3081,0,-0.43,-9.1
231,3059,0,-0.47,-9.1
235,3077,0,-0.43,-9.14
234,3052,0,-0.43,-9.14
237,3055,0,-0.43,-9.1
227,3041,-0.04,-0.43,-9.1
229,3056,0,-0.43,-9.1
235,3045,-0.04,-0.43,-9.1
234,3050,0,-0.39,-9.14
240,3063,-0.04,-0.47,-9.14
234,3050,0,-0.43,-9.14
229,3045,-0.04,-0.43,-9.14
233,3056,0,-0.39,-9.1
230,3045,0,-0.43,-9.06
233,3055,-0.04,-0.43,-9.14
233,3039,0,-0.39,-9.1
231,3038,0,-0.39,-9.14
229,3055,0,-0.47,-9.1
223,3043,0,-0.47,-9.14
233,3054,0,-0.47,-9.1
237,3056,0,-0.43,-9.1
235,3061,0,-0.43,-9.1
225,3043,0,-0.47,-9.1
229,3062,-0.04,-0.39,-9.1
233,3041,0,-0.47,-9.14
235,3056,0,-0.47,-9.14
234,3050,0,-0.43,-9.14
228,3054,0,-0.43,-9.06
234,3063,0,-0.43,-9.14
225,3035,-0.04,-0.39,-9.1
232,3040,0,-0.43,-9.1
235,3041,0,-0.43,-9.06
233,3057,0,-0.43,-9.1
240,3053,0,-0.43,-9.1
231,3056,0,-0.43,-9.1
233,3054,0,-0.47,-9.1
229,3063,0,-0.43,-9.1
231,3056,0,-0.39,-9.14
235,3058,0,-0.47,-9.1
238,3042,0,-0.39,-9.06
223,3055,0,-0.43,-9.18
228,3056,0.04,-0.47,-9.14
235,3063,0,-0.39,-9.14
230,3062,0,-0.39,-9.1
233,3049,0,-0.43,-9.1
238,3055,0,-0.47,-9.14
227,3047,-0.04,-0.39,-9.06
229,3048,0,-0.43,-9.1
228,3059,0,-0.39,-9.1
230,3056,0.04,-0.47,-9.18
231,3031,0,-0.43,-9.14
229,3056,0,-0.43,-9.14
227,3047,0,-0.47,-9.1
225,3065,0,-0.43,-9.14
234,3069,-0.08,-0.39,-9.1
230,3050,0,-0.43,-9.1
229,3058,0,-0.47,-9.14
223,3057,-0.04,-0.39,-9.1
224,3057,0,-0.43,-9.1
224,3050,0,-0.39,-9.14
227,3085,-0.04,-0.43,-9.14
229,3053,0,-0.43,-9.14
223,3051,-0.04,-0.39,-9.14
227,3058,-0.04,-0.43,-9.06
221,3067,-0.04,-0.39,-9.1
219,3051,0,-0.43,-9.14
226,3058,-0.04,-0.43,-9.14
229,3056,-0.04,-0.43,-9.22
227,3058,-0.04,-0.43,-9.1
225,3054,0,-0.39,-9.14
223,3080,0,-0.39,-9.1
226,3052,0,-0.39,-9.14
227,3061,-0.04,-0.39,-9.1
223,3045,0,-0.43,-9.1
223,3054,0,-0.39,-9.1
220,3052,-0.04,-0.43,-9.1
223,3043,-0.04,-0.39,-9.14
225,3057,0,-0.47,-9.1
223,3056,0,-0.39,-9.14
226,3045,0,-0.39,-9.14
223,3051,0,-0.47,-9.18
219,3024,0,-0.47,-9.1
224,3056,0,-0.43,-9.1
222,3059,0.04,-0.51,-9.06
221,3055,-0.08,-0.43,-9.14
227,3049,-0.04,-0.43,-9.14
220,3038,-0.04,-0.43,-9.14
218,3029,0,-0.39,-9.1
219,3046,0,-0.43,-9.1
221,3055,0,-0.39,-9.1
226,3066,0,-0.43,-9.18
226,3059,0,-0.43,-9.14
221,3049,-0.04,-0.39,-9.1
221,3049,-0.04,-0.47,-9.14
224,3066,0,-0.43,-9.1
222,3047,-0.04,-0.43,-9.06
224,3067,-0.04,-0.39,-9.1
223,3054,0,-0.43,-9.1
223,3078,0,-0.43,-9.14
222,3078,0,-0.43,-9.14
225,3056,0,-0.43,-9.06
225,3047,0,-0.43,-9.1
228,3055,0,-0.43,-9.1
228,3055,-0.04,-0.39,-9.18
224,3040,-0.04,-0.43,-9.1
221,3059,0,-0.43,-9.14
224,3062,0,-0.39,-9.1
225,3052,0,-0.39,-9.22
225,3063,0,-0.43,-9.1
225,3078,0,-0.43,-9.1
222,3053,0,-0.43,-9.14
223,3063,0,-0.43,-9.14
225,3056,-0.04,-0.47,-9.18
225,3050,0,-0.39,-9.14
226,3037,-0.04,-0.47,-9.06
227,3058,0,-0.43,-9.1
218,3071,0,-0.47,-9.1
223,3058,-0.04,-0.43,-9.1
223,3054,0,-0.43,-9.1
219,3040,0,-0.43,-9.14
225,3062,0,-0.47,-9.1
230,3041,-0.04,-0.39,-9.18
224,3043,0,-0.43,-9.1
224,3044,0,-0.35,-9.1
230,3043,0,-0.47,-9.14
230,3065,0,-0.43,-9.06
230,3056,0,-0.43,-9.14
229,3056,0,-0.43,-9.1
231,3063,0,-0.43,-9.1
225,3054,0,-0.43,-9.06
225,3067,0,-0.39,-9.06
227,3059,0,-0.39,-9.1
226,3063,-0.04,-0.47,-9.1
230,3085,-0.04,-0.39,-9.14
231,3050,0,-0.43,-9.06
225,3057,-0.04,-0.43,-9.14
227,3066,0,-0.43,-9.1
229,3066,-0.04,-0.43,-9.1
227,3055,0,-0.47,-9.14
226,3061,-0.04,-0.39,-9.1
226,3069,0,-0.39,-9.14
224,3051,-0.04,-0.39,-9.1
229,3051,0,-0.43,-9.02
228,3045,0,-0.43,-9.1
229,3060,0,-0.47,-9.06
233,3055,0,-0.43,-9.1
224,3076,-0.04,-0.39,-9.1
227,3069,-0.04,-0.43,-9.1
221,3053,-0.04,-0.43,-9.14
226,3050,-0.04,-0.43,-9.1
229,3054,0,-0.43,-9.18
229,3056,0,-0.43,-9.1
219,3043,0.04,-0.43,-9.1
225,3069,-0.04,-0.47,-9.1
224,3054,0,-0.43,-9.14
225,3056,0,-0.47,-9.14
237,3080,0,-0.47,-9.1
229,3059,-0.04,-0.47,-9.14
231,3042,-0.04,-0.43,-9.1
219,3054,0,-0.43,-9.1
227,3059,0,-0.43,-9.14
228,3045,0,-0.43,-9.1
226,3046,-0.04,-0.43,-9.14
227,3066,-0.04,-0.43,-9.1
227,3054,0,-0.43,-9.14
228,3068,0,-0.43,-9.1
227,3065,-0.04,-0.35,-9.1
229,3061,0,-0.43,-9.18
227,3065,0,-0.43,-9.14
230,3071,0,-0.35,-9.1
223,3059,-0.04,-0.43,-9.1
224,3062,-0.04,-0.43,-9.1
227,3067,0,-0.43,-9.1
227,3063,-0.04,-0.47,-9.14
229,3067,0,-0.43,-9.06
230,3070,-0.04,-0.43,-9.14
225,3056,-0.04,-0.43,-9.1
224,3051,-0.04,-0.39,-9.14
223,3043,0,-0.43,-9.06
227,3047,0,-0.43,-9.14
227,3065,0,-0.43,-9.1
230,3056,0,-0.39,-9.06
223,3055,0,-0.43,-9.1
224,3071,0,-0.43,-9.14
223,3055,0,-0.43,-9.1
227,3053,0,-0.39,-9.1
229,3077,0,-0.39,-9.1
